User-ID,User-City,User-State,User-Age,User-Country,User-Decade
257952,seymour,texas,63,united states,6
257962,toronto,ontario,37,canada,3
257964,fredericton,new brunswick,24,canada,2
257966,west babylon,new york,22,united states,2
257971,lees summit,missouri,43,united states,4
257973,franklin,indiana,39,united states,3
257975,north providence,rhode island,27,united states,2
257984,madera,california,24,united states,2
257991,syracuse,new york,20,united states,2
258004,setauket,new york,72,united states,7
258005,toowoomba,queensland,15,australia,1
258011,sydney,new south wales,29,australia,2
258020,st charles,missouri,47,united states,4
258023,wikwemikong,ontario,38,canada,3
258034,new bern,north carolina,19,united states,1
258037,detroit,michigan,40,united states,4
258042,frankfurt,hessen,31,germany,3
258045,estacada,oregon,33,united states,3
258082,mcconnells,south carolina,19,united states,1
258083,edmond,oklahoma,61,united states,6
258084,mobile,alabama,47,united states,4
258087,north vancouver,british columbia,62,canada,6
258093,lawrenceville,georgia,35,united states,3
258094,irvine,california,21,united states,2
258096,fernandina beach,florida,58,united states,5
258100,salt lake city,utah,55,united states,5
258107,ray city,georgia,28,united states,2
258109,hamburg,hamburg,37,germany,3
258111,st charles,missouri,28,united states,2
258115,rumson,new jersey,42,united states,4
258121,surrey,british columbia,25,canada,2
258126,burlingame,california,22,united states,2
258139,east alton,illinois,42,united states,4
258141,chicago,illinois,30,united states,3
258147,houston,texas,52,united states,5
258150,oceanside,california,54,united states,5
258151,beaverton,oregon,38,united states,3
258152,calgary,alberta,29,canada,2
258160,buford,georgia,23,united states,2
258175,siegen,nordrheinwestfalen,21,germany,2
258176,siegen,nordrheinwestfalen,21,germany,2
258183,kassel,hessen,31,germany,3
258185,livermore,maine,37,united states,3
258222,beaver creek,alabama,43,united states,4
258232,gttingen,niedersachsen,25,germany,2
258233,aitkenvale,queensland,25,australia,2
258235,long lake,minnesota,48,united states,4
258239,manchester,england,34,united kingdom,3
258240,clarinda,iowa,41,united states,4
258266,kuna,idaho,36,united states,3
258275,phoenix,arizona,37,united states,3
258278,columbia,south carolina,31,united states,3
258280,matsuyamashi,ehimeken,30,japan,3
258281,daly city,california,37,united states,3
258282,madrid,madrid,25,spain,2
258290,oklahoma city,oklahoma,29,united states,2
258291,mississauga,ontario,17,canada,1
258305,yakima,washington,58,united states,5
258318,dallas,texas,45,united states,4
258323,concord,massachusetts,18,united states,1
258329,ward,colorado,26,united states,2
258331,bowen island,british columbia,35,canada,3
258334,pinckney,michigan,31,united states,3
258342,los angeles,california,26,united states,2
258350,guisborough,england,38,united kingdom,3
258352,jackson,michigan,37,united states,3
258360,milford,ohio,23,united states,2
258362,chicago,illinois,79,united states,7
258370,oakland,california,34,united states,3
258374,clinton township,michigan,29,united states,2
258378,medford,massachusetts,25,united states,2
258383,white pigeon,michigan,37,united states,3
258391,long beach,mississippi,40,united states,4
258407,las cruces,new mexico,19,united states,1
258422,alton,illinois,64,united states,6
258424,bellingham,washington,29,united states,2
258443,belleville,illinois,28,united states,2
258459,manakin sabot,virginia,61,united states,6
258462,wichita,kansas,39,united states,3
258468,elk grove,california,34,united states,3
258479,tucson,arkansas,49,canada,4
258482,oro valley,arizona,21,united states,2
258483,tucson,arizona,56,united states,5
258485,tucson,arizona,24,united states,2
258495,victoria,texas,30,united states,3
258506,whitesboro,new york,28,united states,2
258517,charlotte,north carolina,20,united states,2
258520,dulwich hill,new south wales,36,australia,3
258526,salt lake city,utah,47,united states,4
258534,mcqueeney,texas,32,united states,3
258539,o fallon,missouri,40,united states,4
258540,san marcos,california,50,united states,5
258542,columbia,missouri,19,united states,1
258550,new orleans,louisiana,38,united states,3
258553,jonesboro,georgia,28,united states,2
258564,tulare,california,51,united states,5
258566,philadelphia,pennsylvania,29,united states,2
258567,salt spring island,british columbia,46,canada,4
258588,salt lake city,utah,55,united states,5
258590,perth,western australia,39,australia,3
258599,san marcos,california,57,united states,5
258609,elezniki,na,23,slovenia,2
258614,kyiv,kyiv,28,ukraine,2
258622,pipestone,minnesota,28,united states,2
258623,medford,new york,35,united states,3
258636,tulsa,oklahoma,60,united states,6
258637,tulsa,oklahoma,52,united states,5
258650,nan,new south wales,34,australia,3
258665,seattle,washington,16,united states,1
258673,glasgow,scotland,38,united kingdom,3
258675,columbia,missouri,32,united states,3
258676,langenberg,nrw,41,germany,4
258681,st cloud,minnesota,48,united states,4
258690,calgary,alberta,56,canada,5
258710,hillsboro,oregon,34,united states,3
258711,seattle,washington,22,united states,2
258717,selfkant,nordrheinwestfalen,18,germany,1
258722,maryland heights,missouri,25,united states,2
258733,madison,wisconsin,34,united states,3
258736,norwich,england,29,united kingdom,2
258753,berkeley,california,25,united states,2
258764,grosse pointe,michigan,29,united states,2
258768,austin,texas,22,united states,2
258769,edinburgh,scotland,39,united kingdom,3
258770,westminster,colorado,51,united states,5
258771,portland,oregon,33,united states,3
258777,mansfield,texas,57,united states,5
258784,dallas,texas,27,united states,2
258786,puyallup,washington,31,united states,3
258789,flesherton,ontario,47,canada,4
258795,kingston,ontario,27,canada,2
258807,victoria,british columbia,23,canada,2
258828,centerville,iowa,35,united states,3
258833,springfield,illinois,55,united states,5
258837,parker,colorado,32,united states,3
258841,nashville,tennessee,26,united states,2
258842,baltimore,maryland,28,united states,2
258845,st charles,missouri,36,united states,3
258846,medina,ohio,56,united states,5
258866,toronto,ontario,52,canada,5
258870,isle of palms,south carolina,39,united states,3
258871,belen,new mexico,17,united states,1
258884,belvidere,illinois,43,united states,4
258885,stuttgart,badenwrttemberg,27,germany,2
258886,woodbridge,virginia,25,united states,2
258894,winstonsalem,north carolina,31,united states,3
258903,east stroudsburg,pennsylvania,43,united states,4
258905,new york,new york,71,united states,7
258906,albuquerque,new mexico,51,united states,5
258907,lynchburg,virginia,29,united states,2
258910,mendon,missouri,32,united states,3
258911,edmonton,alberta,63,canada,6
258913,zaberfeld,badenwuerttemberg,25,germany,2
258914,de soto,missouri,19,united states,1
258915,ames,iowa,45,united states,4
258920,cottbus,brandenburg,33,germany,3
258921,delaware,ohio,34,united states,3
258922,salem,oregon,45,united states,4
258931,new orleans,louisiana,27,united states,2
258934,san antonio,texas,53,united states,5
258938,los angeles,california,27,united states,2
258943,big rapids,michigan,69,united states,6
258951,mathiston,mississippi,27,united states,2
258952,perkasie,pennsylvania,31,united states,3
258953,great neck,new york,29,united states,2
258954,irving,texas,38,united states,3
258970,berkeley,california,22,united states,2
258972,austin,texas,38,united states,3
258982,carmichael,california,62,united states,6
258985,hannover,niedersachsen,40,germany,4
258998,darmstadt,hessen,68,germany,6
259000,creve coeur,missouri,43,united states,4
259004,copenhagen,na,28,denmark,2
259006,saginaw,michigan,28,united states,2
259014,anoka,minnesota,14,united states,1
259018,sydney,new south wales,15,australia,1
259022,mallorca,baleares,40,spain,4
259028,santo domingo,dn,29,dominican republic,2
259035,edmonton,alberta,38,canada,3
259040,marysville,ohio,53,united states,5
259041,victoria,british columbia,71,canada,7
259057,castelldefels,barcelona,15,spain,1
259064,belo horizonte,minas gerais,32,brazil,3
259066,oakley,california,56,united states,5
259067,calgary,alberta,37,canada,3
259078,fairbanks,alaska,49,united states,4
259084,mount pearl,newfoundland,19,canada,1
259085,st louis,missouri,43,united states,4
259102,poland,ohio,49,united states,4
259103,poplarville,mississippi,30,united states,3
259111,stillwater,new york,31,united states,3
259114,modesto,california,55,united states,5
259118,philadelphia,pennsylvania,34,united states,3
259125,rock island,illinois,44,united states,4
259128,minneapolis,mississippi,37,united states,3
259135,ipswich,suffolk,23,united kingdom,2
259140,sydney,new south wales,13,australia,1
259145,minneapolis,minnesota,46,united states,4
259152,elizabeth,new jersey,57,united states,5
259155,paris,ile de france,25,france,2
259158,houston,texas,30,united states,3
259170,carnegie,pennsylvania,56,united states,5
259199,eugene,oregon,46,united states,4
259202,vernon,texas,40,united states,4
259205,magdeburg,sachsenanhalt,24,germany,2
259208,manila,none,18,philippines,1
259228,frederick,maryland,55,united states,5
259230,nairobi,rift valley,45,kenya,4
259232,las vegas,nevada,25,united states,2
259243,davis,california,30,united states,3
259248,chicago,illinois,43,united states,4
259249,hendersonville,north carolina,38,united states,3
259255,dayton,iowa,22,united states,2
259258,roberts,montana,32,united states,3
259259,woodruff,south carolina,30,united states,3
259260,fair haven,michigan,56,united states,5
259265,okanogan,washington,22,united states,2
259277,vashon,washington,47,united states,4
259279,flushing,new york,26,united states,2
259285,ionia,michigan,18,united states,1
259286,cebu city,cebu,29,philippines,2
259287,los angeles,california,31,united states,3
259288,kingsport,tennessee,13,united states,1
259293,metairie,louisiana,17,united states,1
259300,buckley,washington,55,united states,5
259305,fallon,nevada,36,united states,3
259309,gaithersburg,maryland,41,united states,4
259312,missouri city,texas,48,united states,4
259316,gouda,zuidholland,31,netherlands,3
259320,foster city,california,41,united states,4
259323,sevilla,andaluca,29,spain,2
259335,altamont,illinois,47,united states,4
259337,springfield,illinois,49,united states,4
259342,wauwatosa,wisconsin,51,united states,5
259346,columbia,virginia,36,united states,3
259369,oldham,england,37,united kingdom,3
259371,new york,new york,22,united states,2
259372,boston,massachusetts,14,united states,1
259373,haw river,north carolina,51,united states,5
259378,winthrop,western australia,46,australia,4
259379,baton rouge,louisiana,21,united states,2
259380,blue springs,missouri,65,united states,6
259388,oakland,california,41,united states,4
259390,stillwater,minnesota,21,united states,2
259392,sioux falls,south dakota,55,united states,5
259400,douglasville,georgia,17,united states,1
259406,dc,dc,34,united states,3
259427,pomfret center,connecticut,34,united states,3
259430,mission,texas,24,united states,2
259439,stockbridge,georgia,19,united states,1
259445,st paul,minnesota,45,united states,4
259447,telford,pennsylvania,29,united states,2
259452,whittier,california,41,united states,4
259466,boise,idaho,19,united states,1
259470,santa monica,california,19,united states,1
259471,egham,england,20,united kingdom,2
259474,smyrna,tennessee,19,united states,1
259479,truckee,california,43,united states,4
259485,spokane,washington,15,united states,1
259486,lake ann,michigan,28,united states,2
259488,san diego,california,27,united states,2
259489,niedernhausen,hessen,28,germany,2
259501,yorkville,illinois,48,united states,4
259502,nakusp,british columbia,42,canada,4
259504,calgary,alberta,52,canada,5
259505,houston,texas,63,united states,6
259508,napa,california,57,united states,5
259513,london,england,47,united kingdom,4
259517,schaumburg,illinois,23,united states,2
259520,huntington,west virginia,53,united states,5
259528,west liberty,kentucky,30,united states,3
259542,cary,north carolina,36,united states,3
259543,south san francisco,california,28,united states,2
259550,lovettsville,virginia,60,united states,6
259565,lancaster,california,44,united states,4
259567,aberdeen,grampian,64,united kingdom,6
259570,college station,texas,19,united states,1
259584,kings park,new york,29,united states,2
259603,humble,texas,61,united states,6
259620,san antonio,texas,46,united states,4
259621,comanche,texas,44,united states,4
259622,houston,texas,36,united states,3
259624,trinidad,texas,44,united states,4
259625,meridian,texas,16,united states,1
259626,austin,texas,19,united states,1
259627,mansfield,texas,22,united states,2
259628,baytown,texas,37,united states,3
259629,carrollton,texas,51,united states,5
259643,madrid,madrid,25,spain,2
259649,keller,texas,59,united states,5
259655,austin,texas,16,united states,1
259660,bilbao,vizcaya,21,spain,2
259669,austin,texas,69,united states,6
259682,fort worth,texas,18,united states,1
259685,gatesville,texas,24,united states,2
259690,littleton,colorado,26,united states,2
259734,hillsboro,oregon,29,united states,2
259735,seattle,washington,50,united states,5
259741,san ramon,california,61,united states,6
259745,campbell river,british columbia,41,canada,4
259757,roswell,georgia,25,united states,2
259758,deltona,florida,47,united states,4
259759,jacksonville,florida,21,united states,2
259762,adelaide,south australia,25,australia,2
259765,palm springs,california,19,united states,1
259768,houston,texas,31,united states,3
259775,huntington beach,california,71,united states,7
259778,hillsboro,oregon,28,united states,2
259784,mainz,rheinlandpfalz,55,germany,5
259785,barling,arkansas,17,united states,1
259788,wrzburg,bayern,24,germany,2
259793,flint,michigan,56,united states,5
259794,cincinnati,ohio,22,united states,2
259799,portland,oregon,63,united states,6
259800,bremen,bremen,25,germany,2
259801,manchester,new hampshire,70,united states,7
259806,new orleans,louisiana,22,united states,2
259812,bedford,new hampshire,24,united states,2
259816,lawrence,kansas,33,united states,3
259817,markham,ontario,15,canada,1
259825,walnut,california,18,united states,1
259829,madison,wisconsin,44,united states,4
259830,cloverdale,british columbia,41,canada,4
259837,kenmore,washington,36,united states,3
259846,rohnert park,calabria,33,united states,3
259851,damascus,maryland,27,united states,2
259852,lake in the hills,illinois,29,united states,2
259856,mcminnville,oregon,35,united states,3
259877,wrightwood,california,22,united states,2
259886,vancouver,washington,27,united states,2
259890,valladolid,castilla y len,32,spain,3
259891,durham,north carolina,26,united states,2
259896,royal oak,michigan,16,united states,1
259898,lakewood,washington,16,united states,1
259901,thompson,manitoba,36,canada,3
259906,douglasville,georgia,25,united states,2
259913,sherrills ford,north carolina,29,united states,2
259922,dearborn heights,michigan,23,united states,2
259928,budapest,na,25,hungary,2
259930,miami,florida,25,united states,2
259937,manassas,virginia,27,united states,2
259939,wallace,nebraska,44,united states,4
259942,mnchen,bayern,40,germany,4
259958,ottawa,ontario,33,canada,3
259959,pomz,alabama,25,hungary,2
259976,londonderry,new hampshire,15,united states,1
259981,solon,iowa,51,united states,5
259985,parksville,british columbia,40,canada,4
259986,burnaby,british columbia,27,canada,2
259994,pine,colorado,20,united states,2
260009,livonia,michigan,50,united states,5
260010,trevose,pennsylvania,53,united states,5
260020,fernie,british columbia,32,canada,3
260025,westerville,ohio,29,united states,2
260032,eivissa,illes balears,38,spain,3
260039,orlando,florida,41,united states,4
260043,upper saddle river,new jersey,69,united states,6
260059,milano,lombardia,44,italy,4
260061,buckeye lake,ohio,27,united states,2
260067,deforest,wisconsin,32,united states,3
260093,peoria,illinois,19,united states,1
260098,newnan,georgia,62,united states,6
260099,lexington,kentucky,34,united states,3
260102,newnan,georgia,32,united states,3
260108,monmouth junction,new jersey,20,united states,2
260124,elkhorn,nebraska,17,united states,1
260127,mandeville,louisiana,17,united states,1
260135,damariscotta,maine,23,united states,2
260139,steilacoom,washington,63,united states,6
260143,hilchenbach,nordrheinwestfalen,44,germany,4
260155,livonia,michigan,54,united states,5
260175,edinburgh,scotland,26,united kingdom,2
260181,titusville,florida,39,united states,3
260183,st catharines,ontario,25,canada,2
260194,shoreline,washington,35,united states,3
260196,lexington,kentucky,30,united states,3
260202,london,na,33,united kingdom,3
260203,warwick,england,30,united kingdom,3
260208,raleigh,north carolina,22,united states,2
260213,anoka,minnesota,30,united states,3
260215,witten,nrw,58,germany,5
260217,wenatchee,washington,45,united states,4
260239,tutzing,bayern,41,germany,4
260254,sabadell,catalunya,35,spain,3
260270,brighton,england,32,united kingdom,3
260271,savannah,georgia,17,united states,1
260305,chicago,illinois,50,united states,5
260309,ulm,schwaben,26,germany,2
260316,penticton,british columbia,46,canada,4
260317,north vancouver,british columbia,31,canada,3
260324,goteborg,na,31,sweden,3
260327,augsburg,bayern,50,germany,5
260329,bergen,hordaland,25,norway,2
260332,rochester,minnesota,55,united states,5
260346,hackettstown,new jersey,39,united states,3
260363,albany,georgia,31,united states,3
260364,chesapeake,virginia,31,united states,3
260371,san jose,california,62,united states,6
260373,albertson,new york,24,united states,2
260388,minneapolis,minnesota,23,united states,2
260392,windsor,ontario,26,canada,2
260403,starkville,mississippi,36,united states,3
260406,plainville,massachusetts,28,united states,2
260419,fairview,oregon,32,united states,3
260427,south lyon,michigan,84,united states,8
260429,new york,new york,36,united states,3
260432,columbus,ohio,23,united states,2
260437,killeen,texas,33,united states,3
260453,fergus,ontario,29,canada,2
260456,chorleywood,england,77,united kingdom,7
260458,porterville,california,34,united states,3
260460,seal beach,california,58,united states,5
260464,madrid,madrid,20,spain,2
260473,zaragoza,spain,27,spain,2
260478,sequim,washington,29,united states,2
260484,tacoma,washington,55,united states,5
260486,basel,na,20,switzerland,2
260492,calgary,alberta,32,canada,3
260498,saskatoon,saskatchewan,48,canada,4
260505,toronto,ontario,20,canada,2
260506,aztec,new mexico,44,united states,4
260515,charlotte,north carolina,28,united states,2
260528,pittsburg,missouri,69,united states,6
260541,seattle,washington,49,united states,4
260549,three hills,alberta,24,canada,2
260552,mohegan lake,new york,62,united states,6
260561,dublin,california,61,united states,6
260566,oxford,england,34,united kingdom,3
260567,austin,texas,69,united states,6
260570,new york,new york,50,united states,5
260590,wilmington,north carolina,25,united states,2
260597,south lyon,michigan,64,united states,6
260605,hong kong,hk,26,china,2
260609,santa rosa,california,32,united states,3
260621,chicago,illinois,48,united states,4
260630,hong kong,hong kong,47,hong kong,4
260631,toronto,ontario,31,canada,3
260647,montgomery,alabama,27,united states,2
260648,freiburg,badenwuerttemberg,33,germany,3
260652,hastings,hawkes bay,31,new zealand,3
260655,ottawa,ontario,23,canada,2
260656,orinda,california,16,united states,1
260662,edgewater,maryland,28,united states,2
260678,hooksett,new hampshire,39,united states,3
260679,savannah,georgia,32,united states,3
260688,olympia,washington,47,united states,4
260691,oakland,california,57,united states,5
260699,toledo,ohio,42,united states,4
260701,bonney lake,washington,37,united states,3
260703,west sunbury,pennsylvania,28,united states,2
260709,berlin,berlin,21,germany,2
260719,lincoln,nebraska,15,united states,1
260733,clovis,california,32,united states,3
260734,espoo,uusimaa,25,finland,2
260735,toronto,ontario,49,canada,4
260739,mandan,north dakota,55,united states,5
260771,austin,texas,63,united states,6
260783,sacramento,california,35,united states,3
260790,vinhedo,so paulo,40,brazil,4
260796,boulder junction,wisconsin,54,united states,5
260801,buford,georgia,25,united states,2
260803,stockton,california,59,united states,5
260808,portland,oregon,16,united states,1
260817,toronto,ontario,33,canada,3
260823,busto arsizio,lombardia,31,italy,3
260824,virginia beach,va,15,united states,1
260825,madrid,madrid,27,spain,2
260830,north palm beach,florida,38,united states,3
260840,missoula,montana,35,united states,3
260845,state college,pennsylvania,17,united states,1
260849,san mateo,california,46,united states,4
260851,hollywood,california,48,united states,4
260859,bochum,nordrheinwestfalen,16,germany,1
260865,concord,california,48,united states,4
260873,thunder bay,ontario,40,canada,4
260875,northcote,victoria,34,australia,3
260876,toronto,ontario,15,canada,1
260877,los gatos,california,14,united states,1
260879,hamburg,hamburg,38,germany,3
260881,buenos aires,missouri,64,argentina,6
260888,bremerton,washington,34,united states,3
260897,chicago,illinois,25,united states,2
260900,portland,oregon,38,united states,3
260902,herrenberg,badenwuerttemberg,37,germany,3
260907,dernancourt,south australia,50,australia,5
260914,oklahoma city,oklahoma,36,united states,3
260915,san diego,california,21,united states,2
260936,carp,ontario,38,canada,3
260939,kingston,pennsylvania,31,united states,3
260942,brier,washington,68,united states,6
260944,stratford,connecticut,42,united states,4
260947,muskegon,michigan,72,united states,7
260950,plasencia,cceres,36,spain,3
260956,tacoma,washington,21,united states,2
260959,columbus,ohio,24,united states,2
260961,des moines,iowa,55,united states,5
260965,vancouver,british columbia,47,canada,4
260967,ewa beach,hawaii,24,united states,2
260970,warren,ohio,40,united states,4
260971,toronto,ontario,24,canada,2
260974,chicago,illinois,61,united states,6
260977,winstonsalem,north carolina,52,united states,5
261009,edinburgh,scotland,66,united kingdom,6
261015,halifax,nova scotia,42,canada,4
261018,picton,marlbourgh,24,new zealand,2
261025,dallas,texas,47,united states,4
261026,houston,texas,34,united states,3
261032,tbingen,badenwuerttemberg,30,germany,3
261037,manchester,england,36,united kingdom,3
261039,chicago,illinois,19,united states,1
261052,a corua,galicia,20,spain,2
261053,sacramento,california,29,united states,2
261069,west covina,california,32,united states,3
261077,nashua,new hampshire,26,united states,2
261090,berlin,berlin,36,germany,3
261091,schaffhausen,schaffhausen,32,switzerland,3
261093,manchester,missouri,35,united states,3
261096,little falls,new york,52,united states,5
261105,basel,baselstadt,50,switzerland,5
261120,tigard,oregon,70,united states,7
261121,houston,texas,53,united states,5
261133,hendersonville,north carolina,34,united states,3
261158,groton,massachusetts,32,united states,3
261176,oregon city,oregon,65,united states,6
261179,kenner,louisiana,14,united states,1
261185,las vegas,nevada,27,united states,2
261192,kirkland,washington,54,united states,5
261197,raleigh,north carolina,27,united states,2
261201,exmouth,england,64,united kingdom,6
261206,cranbury,new jersey,50,united states,5
261208,powder springs,georgia,55,united states,5
261211,west columbia,south carolina,37,united states,3
261212,honolulu,hawaii,20,united states,2
261214,bielefeld,nordrheinwestfalen,47,germany,4
261219,nrnberg,bayern,38,germany,3
261223,seattle,washington,35,united states,3
261231,black hawk,south dakota,49,united states,4
261236,london,na,23,united kingdom,2
261237,melbourne,victoria,22,australia,2
261242,toronto,ontario,31,canada,3
261264,rio vista,california,30,united states,3
261265,bremerton,washington,22,united states,2
261272,everett,washington,47,united states,4
261275,camas,washington,16,united states,1
261282,doha,na,47,qatar,4
261283,koeln,nordrheinwestfalen,45,germany,4
261284,bridgewater,new jersey,14,united states,1
261285,mountian view,california,60,united states,6
261289,haverhill,massachusetts,64,united states,6
261291,wichita,kansas,30,united states,3
261295,harpswell,maine,23,united states,2
261301,clackamas,oregon,68,united states,6
261304,american fork,utah,46,united states,4
261306,barcelona,catalua,25,spain,2
261307,regensdorf,na,31,switzerland,3
261311,hutchinson,kansas,43,united states,4
261314,san antonio,texas,14,united states,1
261317,south jordan,utah,43,united states,4
261322,remagen,rheinlandpfalz,57,germany,5
261327,carrollton,texas,24,united states,2
261337,hamburg,hamburg,27,germany,2
261350,sydney,new south wales,29,australia,2
261355,montral,quebec,27,canada,2
261361,bensheim,hessen,23,germany,2
261368,springville,utah,25,united states,2
261371,old hickory,tennessee,44,united states,4
261378,omaha,nebraska,21,united states,2
261385,twin cities,minnesota,26,united states,2
261387,noblesville,indiana,19,united states,1
261397,charlottesville,virginia,24,united states,2
261402,minneapolis,minnesota,38,united states,3
261424,nottingham,england,29,united kingdom,2
261426,berkeley,california,26,united states,2
261427,alzira,valencia,40,spain,4
261430,bethel,connecticut,30,united states,3
261453,crewe,virginia,27,united states,2
261460,hampton,virginia,32,united states,3
261468,herndon,virginia,38,united states,3
261469,hampton,virginia,32,united states,3
261471,rhoadesville,virginia,33,united states,3
261496,york,pennsylvania,30,united states,3
261502,barnhart,missouri,31,united states,3
261512,cumming,georgia,30,united states,3
261513,pittsburgh,pennsylvania,31,united states,3
261522,brooklyn,new york,47,united states,4
261526,cortez,colorado,22,united states,2
261528,plano,texas,24,united states,2
261536,niedersachsen,niedersachsen,32,germany,3
261543,oakland,california,59,united states,5
261567,pinto,madrid,25,spain,2
261568,roanoke,virginia,57,united states,5
261578,davison,michigan,78,united states,7
261585,pensacola,florida,29,united states,2
261590,saint joseph,missouri,29,united states,2
261593,london,ontario,36,canada,3
261595,pittsburgh,pennsylvania,36,united states,3
261596,oklahoma city,oklahoma,20,united states,2
261597,woonsocket,rhode island,27,united states,2
261601,beaverton,oregon,35,united states,3
261603,san bernardino,california,27,united states,2
261611,mobile,alabama,37,united states,3
261621,wilmington,delaware,65,united states,6
261628,sacramento,california,33,united states,3
261641,grosseto,toscana,52,italy,5
261646,bogot,na,20,colombia,2
261680,regensburg,bavaria,21,germany,2
261684,munich,bavaria,35,germany,3
261685,bethpage,new york,43,united states,4
261695,milwaukee,wisconsin,41,united states,4
261697,ft walton beach,florida,54,united states,5
261698,sault ste marie,ontario,59,canada,5
261699,st paul,minnesota,58,united states,5
261701,gwynne,alberta,17,canada,1
261710,scone,new south wales,49,australia,4
261713,napoli,campania,25,italy,2
261723,fort bragg,california,47,united states,4
261730,southampton,massachusetts,26,united states,2
261731,southgate,michigan,40,united states,4
261736,booneville,arkansas,35,united states,3
261738,lausanne,vaud,23,switzerland,2
261740,baldwin,new york,36,united states,3
261746,denton,texas,17,united states,1
261749,lowell,massachusetts,35,united states,3
261755,stanton,north dakota,50,united states,5
261767,mount laurel,new jersey,57,united states,5
261768,thibodaux,louisiana,56,united states,5
261769,havertown,pennsylvania,21,united states,2
261771,montefiascone,lazio,52,italy,5
261773,vienna,vienna,16,austria,1
261775,austin,texas,34,united states,3
261780,gardner,kansas,52,united states,5
261784,edmonton,alberta,22,canada,2
261791,winlaw,british columbia,67,canada,6
261792,barrie,ontario,38,canada,3
261807,powell river,british columbia,36,canada,3
261808,middletown,new jersey,17,united states,1
261818,williams lake,british columbia,58,canada,5
261823,cypress,california,47,united states,4
261825,university city,missouri,27,united states,2
261829,fpo,ap,32,united states,3
261846,bethel,pennsylvania,29,united states,2
261862,norton,virginia,35,united states,3
261863,los angeles,california,30,united states,3
261868,york,pennsylvania,39,united states,3
261879,iloilo city,iloilo,26,philippines,2
261886,kln,nordrheinwestfalen,54,germany,5
261887,philadelphia,pennsylvania,53,united states,5
261888,gateshead,england,54,united kingdom,5
261895,hood river,oregon,20,united states,2
261899,washingtonville,new york,52,united states,5
261907,durham,north carolina,45,united states,4
261915,calabasas,california,54,united states,5
261918,redondo beach,california,36,united states,3
261937,chicago,illinois,36,united states,3
261944,clarksville,virginia,66,united states,6
261970,aliso viejo,california,37,united states,3
261972,gahanna,ohio,19,united states,1
261973,chicago,illinois,35,united states,3
261982,bradenton,florida,13,united states,1
261983,lhospitalet de llobregat,barcelona,34,spain,3
261996,napa,california,14,united states,1
261998,seal beach,california,28,united states,2
262003,gig harbor,washington,35,united states,3
262008,rockford,illinois,24,united states,2
262012,hastings,michigan,53,united states,5
262014,clarksdale,mississippi,56,united states,5
262015,wyoming,michigan,18,united states,1
262017,north vancouver,british columbia,14,canada,1
262033,vancouver,british columbia,25,canada,2
262036,vancouver,british columbia,52,canada,5
262037,vancouver,british columbia,16,canada,1
262040,vancouver,british columbia,41,canada,4
262065,las vegas,nevada,36,united states,3
262066,houston,texas,27,united states,2
262067,murfreesboro,tennessee,40,united states,4
262079,poway,california,44,united states,4
262102,augsburg,bayern,17,germany,1
262118,maryville,tennessee,25,united states,2
262130,bloomfield,iowa,55,united states,5
262151,coatesville,pennsylvania,34,united states,3
262152,minneapolis,minnesota,23,united states,2
262158,hattiesburg,mississippi,34,united states,3
262168,newmarket,ontario,20,canada,2
262169,walled lake,michigan,15,united states,1
262170,irving,texas,30,united states,3
262171,bruxelles,na,44,belgium,4
262186,matosinhos,porto,25,portugal,2
262187,mexico city,distrito federal,26,mexico,2
262190,champaign,illinois,19,united states,1
262195,bloomington,illinois,25,united states,2
262197,fredericton,new brunswick,27,canada,2
262199,thonexgeneva,geneva,35,switzerland,3
262200,dallas,texas,36,united states,3
262203,waban,massachusetts,15,united states,1
262219,virginia beach,virginia,65,united states,6
262232,milano,lombardia,38,italy,3
262238,springfield,massachusetts,16,united states,1
262245,laatzen,niedersachsen,49,germany,4
262248,denver,colorado,43,united states,4
262257,the plains,ohio,26,united states,2
262258,stuckyville,ohio,34,united states,3
262263,newport news,virginia,38,united states,3
262268,anaheim,california,39,united states,3
262270,weisbaden aaf,unknown,23,germany,2
262271,wien,wien,41,austria,4
262277,new haven,connecticut,28,united states,2
262279,sheboygan,wisconsin,28,united states,2
262280,seattle,washington,33,united states,3
262281,sacramento,california,35,united states,3
262295,framingham,massachusetts,36,united states,3
262298,philadelphia,pennsylvania,29,united states,2
262305,south portland,maine,56,united states,5
262310,eugene,oregon,63,united states,6
262311,greenfield park,quebec,53,canada,5
262314,canterbury,kent,27,united kingdom,2
262317,riverside,connecticut,34,united states,3
262325,houston,texas,47,united states,4
262333,vashon,washington,35,united states,3
262344,budapest,na,25,hungary,2
262347,torrance,california,45,united states,4
262357,tucson,arizona,23,united states,2
262358,pittsburgh,pennsylvania,19,united states,1
262390,cassis,bouches du rhne,14,france,1
262391,san angelo,texas,17,united states,1
262393,oberwil,basel,34,switzerland,3
262399,glen allen,virginia,48,united states,4
262402,palmerston north,na,35,new zealand,3
262403,baton rouge,louisiana,19,united states,1
262404,houston,texas,32,united states,3
262407,huntington,west virginia,29,united states,2
262422,dripping springs,texas,58,united states,5
262426,sacramento,california,33,united states,3
262430,lincoln,rhode island,38,united states,3
262432,deephaven,minnesota,43,united states,4
262437,coopersburg,pennsylvania,41,united states,4
262438,st charles,missouri,35,united states,3
262442,louisville,mississippi,34,united states,3
262458,gatineau,quebec,15,canada,1
