User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Age,User-Country
260183,0786814934,9,etern code artemi fowl book three,c eoin,2004,r,st catharines,ontario,25,canada
121178,157912061X,5,allig sewer two hundr twenti two urban legend,c thomas,1999,p,seymour,tennessee,47,united states
182157,157912061X,8,allig sewer two hundr twenti two urban legend,c thomas,1999,p,golden,colorado,30,united states
105974,0451451805,8,darkest road fionavar tapestri book three,g kay,1994,c,somerville,massachusetts,43,united states
105262,0553274422,8,incred journey,b sheila,1984,ta,santa barbara,california,24,united states
168816,0060938293,8,communion femal search love,b hooks,2002,p,santa clara,california,35,united states
265276,0684835398,7,dont want talk overcom secret legaci male depress,r terrence,1998,b,missoula,montana,39,united states
105381,0333691482,9,death neighbour,c dexter,1,p,saskatoon,saskatchewan,25,canada
105382,0312955421,9,whatev mother say incred true stori death destruct insid one ordinari famili st martin true crime librari,c wensley,1995,r,reynolds,missouri,31,united states
184629,1558749217,7,chicken soup soul work,c jack,2001,n,tucson,arizona,28,united states
136662,1576751511,9,affluenza consum epidem,g john,2001,b,east granby,connecticut,42,united states
136662,0452284899,10,book chang life three hundr sixti five daili instruct hyster live,benrik,2003,l,east granby,connecticut,42,united states
270339,0449007049,4,honest doubt,a cross,2001,w,bonita springs,florida,57,united states
270339,0786013222,5,extrem,j macgregor,2001,p,bonita springs,florida,57,united states
114446,074343059X,9,geisha gion memoir mineko iwasaki,i mineko,2003,n,cardiff,wales,26,united kingdom
105745,842971538X,8,teatr le millor obr de la literatura catalana,a guimerãâ¡,1979,n,barcelona,catalunya,26,spain
105745,8495501295,4,lazo de amor,b weiss,2001,e,barcelona,catalunya,26,spain
234797,842971538X,5,teatr le millor obr de la literatura catalana,a guimerãâ¡,1979,n,can pastilla,illes balears,56,spain
243745,842971538X,8,teatr le millor obr de la literatura catalana,a guimerãâ¡,1979,n,barcelona,catalunya,38,spain
243745,8478884025,8,noch de aze la,a lotfi,1998,r,barcelona,catalunya,38,spain
177510,8495501295,7,lazo de amor,b weiss,2001,e,sant boi,barcelona,27,spain
105769,0449224791,7,dread lemon sky travi mcgee mysteri,j macdonald,1996,w,westminster,colorado,33,united states
192482,8495501759,9,todo lo nombr,j saramago,2002,e,sant cugat,catalua,30,spain
105851,847600060X,9,la metamorfosi,f kafka,2000,n,barcelona,catalunya,17,spain
163419,0140442685,7,beowulf vers translat penguin classic,a michael,1973,p,tbingen,badenwrttemberg,33,germany
174331,0140442685,7,beowulf vers translat penguin classic,a michael,1973,p,south milwaukee,wisconsin,46,united states
105968,0821768433,5,christma angel,b jo,2001,b,anchorage,alaska,41,united states
105972,0345396448,8,alpin journey emma lord mysteri,d mary,1998,w,coquitlam,british columbia,46,canada
180407,0679408363,8,geniu life scienc richard feynman,g james,1992,e,cambridge,ontario,29,canada
105987,0345323335,8,hous next door,a siddons,1990,b,leaf river,illinois,50,united states
171623,0345323335,5,hous next door,a siddons,1990,b,hendersonville,tennessee,31,united states
273038,0345323335,9,hous next door,a siddons,1990,b,providence,rhode island,33,united states
268786,006099505X,10,joke definit version,k milan,1993,p,tucson,arizona,31,united states
118659,0374173273,8,alon essay,f jonathan,2002,f,blacksburg,virginia,37,united states
205783,0440907020,5,book three,a lloyd,1980,b,berkeley,california,49,united states
117824,0486266842,6,turn screw dover thrift edit,h james,1991,e,san francisco,california,32,united states
135736,0679869832,9,lost citi dinotopia,c scott,1996,e,los angeles,california,54,united states
190443,0679869832,9,lost citi dinotopia,c scott,1996,e,poway,california,25,united states
106086,0679890696,9,twister tuesday magic tree hous twenti three paper,m pope,2001,e,austin,texas,50,united states
253670,8806143549,8,branchi,ammaniti,1997,n,trento,trentino alto adige,25,italy
106208,0486419231,8,jungl dover thrift edit,s upton,2001,e,las pias,na,22,philippines
106265,0380732343,7,hammerhead ranch motel,d tim,2001,r,st louis,missouri,37,united states
106437,0452284457,8,virgin knot,h payne,2003,l,toledo,ohio,35,united states
257893,0452284457,8,virgin knot,h payne,2003,l,reno,nevada,36,united states
106678,0892814926,4,complet kama sutra first unabridg modern translat classic indian text,vatsyayana,1993,p,montreal,quebec,35,canada
129915,0451209087,9,act merci mysteri ancient ireland sister fidelma mysteri paperback,p tremayne,2003,n,woodland hills,california,49,united states
106893,0747405689,5,gridlock,b elton,1992,w,london,england,32,united kingdom
124942,0440150795,7,rhinemann exchang,l robert,1975,b,olympia,washington,36,united states
106950,0812589092,7,aveng mani target,j peel,1998,r,peterborough,ontario,28,canada
265014,0060901918,10,perenni philosophi,a huxley,1990,p,oakland,california,45,united states
211847,0385079664,8,sufi,shah,1971,n,okahumpka,florida,27,united states
259103,0821762516,5,french quarter,c stella,1999,b,poplarville,mississippi,30,united states
143294,1575666065,10,fascin,b small,2000,b,st louis,missouri,42,united states
222826,0446605158,10,realiti dysfunct part emerg,f peter,1997,w,australia,was in singas now in shangers,28,china
269449,0446605158,7,realiti dysfunct part emerg,f peter,1997,w,terrasse vaudreuil,quebec,40,canada
233543,0394584082,6,bourn ultimatum,l robert,1990,e,elizabeth,colorado,58,united states
233543,0684841894,9,husband said need space lock outsid reflect life woman,c walker,1998,e,elizabeth,colorado,58,united states
212849,0618124934,9,best american mysteri stori two thousand two best american tm,e james,2002,p,ft lauderdale,florida,59,united states
229721,156389629X,9,sandman dream hunter,g neil,2000,c,fort worth,texas,24,united states
107376,0006544959,9,grow rich,f weldon,1992,n,surry hills,new south wales,35,australia
107616,067942007X,8,written bodi,j winterson,1993,e,pittsburgh,pennsylvania,31,united states
195145,0140157115,6,dunster,j mortimer,1993,p,crawley down,england,70,united kingdom
235688,0451404874,6,forbidden zone,s whitley,1994,n,regina,saskatchewan,35,canada
268618,0380703130,6,southern famili,g godwin,1995,p,bloomfield,new jersey,21,united states
149398,0451165675,5,woman name jacki,c heymann,1991,w,olympia,washington,37,united states
239374,0451165675,5,woman name jacki,c heymann,1991,w,minneapolis,minnesota,26,united states
239374,0671881612,6,isabel bed,e lipman,1996,p,minneapolis,minnesota,26,united states
154075,0671689711,6,duchess,d jude,1991,p,hudson,new hampshire,31,united states
236728,0671724703,7,flight intrud tie,c stephen,1991,p,freehold,new jersey,36,united states
107795,0753802368,5,christma mysteri,g jostein,1,n,cambridge,cambridgeshire,28,united kingdom
107852,0451408411,7,bold wolf,c edwards,1998,p,manchester,missouri,48,united states
127441,0451408411,7,bold wolf,c edwards,1998,p,st peters,missouri,45,united states
267443,3451281155,7,wer weint schon um abdul und tanaya die irrtã ãâ¼mer de kreuzzug gegen den terror,j ãâ¶fer,2003,e,knigsbrunn,bayern,21,germany
274803,3451281155,7,wer weint schon um abdul und tanaya die irrtã ãâ¼mer de kreuzzug gegen den terror,j ãâ¶fer,2003,e,mnchen,bayern,35,germany
274803,3426614782,6,mein langer lauf zu mir selbst,f joschka,2001,e,mnchen,bayern,35,germany
185359,3453065794,3,da rad der zeit one drohend schatten roman fantasi,j robert,1993,n,linden,hessen,33,germany
107984,0312242883,5,arrow flight novel,m merlis,1999,w,clearwater,florida,44,united states
108141,0684143127,9,ant indian littl dinosaur,a ternes,1975,b,los molinos,california,38,united states
137589,0684143127,7,ant indian littl dinosaur,a ternes,1975,b,enterprise,oregon,35,united states
137589,094202401X,9,hundredth monkey,k keyes,1984,e,enterprise,oregon,35,united states
137589,0156907380,3,lighthous,v woolf,1978,e,enterprise,oregon,35,united states
137589,0942024001,10,hundredth monkey,k keyes,1981,n,enterprise,oregon,35,united states
108197,0028621239,10,complet idiot guid knit crochet,d gail,1999,p,east lansing,michigan,25,united states
262574,0028621239,8,complet idiot guid knit crochet,d gail,1999,p,savannah,georgia,33,united states
247176,0425194507,7,fox evil,m walters,2004,b,cologne,nordrheinwestfalen,33,germany
153032,0373290578,8,rori harlequin histor four hundr fifti seven,l ruth,1999,n,albuquerque,new mexico,14,united states
162917,1565122976,3,eddi bella,w wilson,2001,n,bancroft,west virginia,21,united states
151702,0743423003,7,five kill,b howard,2001,w,warner robins,georgia,18,united states
153361,0373707169,9,troubl lone spur home ranch harlequin superrom seven hundr sixteen,d roz,1996,n,jacksonville,arkansas,44,united states
153361,0373056060,9,hunter harlequin desir six hundr six,d palmer,1990,e,jacksonville,arkansas,44,united states
153361,0380778327,7,outlaw,j nicole,1996,p,jacksonville,arkansas,44,united states
151093,0452278821,8,shiva danc,b kirchner,1999,l,kill devil hills,north carolina,27,united states
267664,0671892673,8,place sea rememb,b sandra,1995,n,fort erie,ontario,49,canada
204619,1551666634,4,sweet memori,l spencer,2003,r,chatham,new jersey,13,united states
116549,0786708239,6,miss garnet angel novel,s vickers,2001,p,madbury,new hampshire,44,united states
108583,0571192920,9,oscar lucinda,c peter,1,b,toronto,ontario,34,canada
143646,0571192920,9,oscar lucinda,c peter,1,b,san francisco,california,18,united states
157192,0571192920,8,oscar lucinda,c peter,1,b,moose jaw,saskatchewan,57,canada
108752,0553568183,9,blue moon,l rice,1994,b,fort polk,louisiana,31,united states
168487,0373290764,5,ladi knight harlequin histor four hundr seventi six,p tori,1999,n,sioux city,iowa,36,united states
243907,0060393904,4,differ bodi differ diet introduc revolutionari twenti five bodi type system,c mein,2001,b,louisville,kentucky,31,united states
109009,0060924977,10,kommand mistress novel,s szeman,1994,p,santa rosa,california,39,united states
114911,0060924977,10,kommand mistress novel,s szeman,1994,p,lincoln,nebraska,21,united states
180898,0060924977,9,kommand mistress novel,s szeman,1994,p,grosse pointe park,michigan,24,united states
109049,0757300146,5,chicken soup volunt soul stori celebr spirit courag care commun,c jack,2002,n,west concord,minnesota,34,united states
236399,0757300146,8,chicken soup volunt soul stori celebr spirit courag care commun,c jack,2002,n,wilmington,delaware,40,united states
109223,3442727529,8,der einsam mã ãâ¶rder,j ãâ¤,2001,b,olten,solothurn,31,switzerland
109276,0380767597,5,forget,e lowell,1994,n,park forest,illinois,62,united states
109276,0446608149,5,memori,d garlock,2001,w,park forest,illinois,62,united states
127798,0446608149,9,memori,d garlock,2001,w,virginia beach,virginia,57,united states
109278,0440477093,6,secret garden,b h,1990,n,bronx,new york,24,united states
109287,0060929693,7,wisdom age sixti day enlighten,d w,2002,p,mississauga,ontario,19,canada
109333,0679600116,10,ulyss modern librari,j joyce,1992,b,lisboa,lisboa,58,portugal
139598,0679745351,5,among thug,b buford,1993,sa,dublin,dublin,25,ireland
125240,0061081841,8,season angel harper monogram,d macomber,1993,p,albany,oregon,35,united states
146018,0525945571,5,help celebr reward resili gratitud,d pelzer,2000,n,mokena,illinois,34,united states
115963,0399140069,9,mcnalli trial,l sanders,1999,p,tulsa,oklahoma,29,united states
109605,0064473805,7,book magic two bind book magic,c jablonski,2003,e,renton,washington,31,united states
109605,0590554107,10,daja book circl magic,p tamora,2000,l,renton,washington,31,united states
266866,0416196764,8,tigger littl book bounc,a milne,1999,e,northamptonshire,england,33,united kingdom
266866,0718139593,8,wild hors,d francis,1,p,northamptonshire,england,33,united kingdom
266866,0906710510,8,garfield pocket book what cook garfield pocket book,d jim,1984,e,northamptonshire,england,33,united kingdom
264327,0451200187,5,nemesi,a christie,2004,n,lincoln,nebraska,18,united states
223157,0670871931,8,way know,c ripken,1997,n,milledgeville,georgia,23,united states
234734,0446607576,10,rumbl tumbl,j r,1999,w,warren,massachusetts,58,united states
110128,0440339332,8,human comedi,s william,1989,e,albuquerque,new mexico,53,united states
110208,0671727702,7,great tale edgar allan poe,a poe,1990,p,manassas,virginia,29,united states
230413,0671727702,10,great tale edgar allan poe,a poe,1990,p,wichita,kansas,34,united states
272708,0312263236,7,four mother,h shifra,2000,sa,clarksville,maryland,54,united states
125885,158017308X,5,feng shui do taboo,a wong,2000,r,houston,texas,33,united states
237856,158017308X,8,feng shui do taboo,a wong,2000,r,philadelphia,pennsylvania,34,united states
237856,0452281113,8,three hundr sixti five way becom millionair without born one,b koslow,1999,l,philadelphia,pennsylvania,34,united states
169762,3404138457,8,da lã ãâ¤cheln der paulin erotisch kurzgeschichten,a sophie,1997,l,gttingen,niedersachsen,28,germany
266387,0345445910,8,inferno,e emerson,2003,b,overland park,kansas,44,united states
110382,034531252X,8,bake bean supper murder eugenia potter mysteri,r virginia,1989,b,brooklyn,new york,35,united states
219924,034531252X,5,bake bean supper murder eugenia potter mysteri,r virginia,1989,b,st louis,missouri,64,united states
219924,0316881791,8,never cri wolf amaz true stori life among arctic wolf,f mowat,2001,b,st louis,missouri,64,united states
110440,059042520X,6,five littl pepper grew appl classic,m sidney,1989,l,fairfax,virginia,29,united states
184292,059042520X,8,five littl pepper grew appl classic,m sidney,1989,l,waukesha,wisconsin,22,united states
176110,067174352X,10,wound sky star trek thirteen,d duane,1991,ta,blacksburg,virginia,48,united states
116433,0886776317,7,white gryphon mage war two,l mercedes,1995,w,ronkonkoma,new york,58,united states
110584,1551662922,10,champagn girl,d palmer,1997,r,janesville,wisconsin,26,united states
202061,0671582704,10,charl kuralt american moment american moment seri,c kuralt,1998,n,mansfield,pennsylvania,29,united states
110783,0060919647,10,evil hour,g marquez,1991,p,cambridge,massachusetts,34,united states
110820,0671578499,9,one thousand six hundr thirti two assiti shard hardcov,e flint,2000,b,keller,texas,49,united states
228445,0671578499,10,one thousand six hundr thirti two assiti shard hardcov,e flint,2000,b,south bend,indiana,19,united states
152881,1853261181,10,alic wonderland,c lewis,1999,p,madrid,madrid,33,spain
175185,1853261181,8,alic wonderland,c lewis,1999,p,nanaimo,british columbia,41,canada
110853,0439376181,9,best young writer artist america,d levithan,2002,p,rockaway beach,new york,34,united states
237715,0684810530,7,man hous,m stephen,1996,n,mchenry,illinois,28,united states
123676,038550179X,5,palladio novel,d jonathan,2002,b,hollister,california,36,united states
263238,0316545562,5,world lit fire mediev mind renaiss portrait age,m william,1993,b,dallas,texas,36,united states
263238,0688160670,9,proud spirit lesson insight heal voic spirit world,a rosemary,1998,p,dallas,texas,36,united states
240375,042506462X,10,dans macabr,k stephen,1983,b,winnipeg,manitoba,34,canada
135376,0553381709,9,storm sword song ice fire volum three song ice fire book three,g r,2002,p,las vegas,nevada,37,united states
191795,0553381709,10,storm sword song ice fire volum three song ice fire book three,g r,2002,p,highlands ranch,colorado,24,united states
142861,1562827960,8,coffe make black novel,a sinclair,1994,p,los angeles,california,69,united states
111228,0743444493,8,dear iren iren kelli novel,b jan,2002,p,lisle,new york,18,united states
111241,0060171316,5,mr ive christma,h oscar,1995,p,spokane,washington,34,united states
111241,0312929080,8,reason doubt,s vogel,1992,r,spokane,washington,34,united states
173122,0060171316,7,mr ive christma,h oscar,1995,p,saint paul,minnesota,28,united states
173122,0525934189,9,atla shrug,a rand,1992,n,saint paul,minnesota,28,united states
265508,0060171316,6,mr ive christma,h oscar,1995,p,san mateo,california,52,united states
226638,0312929080,5,reason doubt,s vogel,1992,r,reno,nevada,50,united states
111286,038548948X,7,mari antoinett journey,a fraser,2001,n,orlando,florida,45,united states
125583,1570717559,9,uncivil season novel,m malone,2001,b,toronto,ontario,55,canada
125583,0804116113,9,california fire life,winslow,2001,b,toronto,ontario,55,canada
194831,0060169583,3,three hundr sixti five way cook vegetarian,k morse,1994,b,clifton park,new york,32,united states
111656,0451168380,8,grow,b russell,1991,n,hayden,idaho,27,united states
113700,0451168380,7,grow,b russell,1991,n,salem,west virginia,58,united states
111657,0385471440,8,wed,d west,1996,n,denver,colorado,35,united states
143569,0385471440,6,wed,d west,1996,n,burnaby,british columbia,45,canada
136255,0849912903,4,end age novel,p robertson,1995,h,saint joseph,missouri,28,united states
191883,0849912903,9,end age novel,p robertson,1995,h,mount airy,north carolina,27,united states
191883,0446394211,7,bottom,j vedral,1993,w,mount airy,north carolina,27,united states
111704,0425046885,10,stranger strg lnd,h robert,1980,b,castricum,noordholland,50,netherlands
111747,0399143025,8,ten lb penalti,d francis,1997,p,plantation,florida,56,united states
259388,0821739220,2,rainbow,k stone,1992,b,oakland,california,51,united states
259388,0373971087,2,power play,d p,1990,w,oakland,california,51,united states
191214,0156180421,8,citi truth harvest book,j morrow,1993,e,phoenix,arizona,24,united states
259622,0156180421,8,citi truth harvest book,j morrow,1993,e,houston,texas,27,united states
259622,0892290021,8,bless ultima,a rudolfo,1976,p,houston,texas,27,united states
111947,0451402375,7,mailman,b little,1991,n,albuquerque,new mexico,30,united states
111947,0843951427,10,hour dark,c douglas,2003,e,albuquerque,new mexico,30,united states
112026,094202401X,7,hundredth monkey,k keyes,1984,e,lakewood,washington,17,united states
112069,0679441859,10,dark place l crime memoir,e james,1996,p,san diego,california,38,united states
224768,159182334X,7,gravit vol two,m murakami,2003,p,huntington beach,california,41,united states
224768,0345324196,7,golden torc,j may,1988,e,huntington beach,california,41,united states
220931,1591827191,10,eeri queeri,s shiozu,2004,p,danville,illinois,23,united states
220931,0812518152,3,element,l morgan,1994,r,danville,illinois,23,united states
220931,1591160596,10,pleas save earth pleas save earth seri,h saki,2003,c,danville,illinois,23,united states
220931,0441525628,8,mercycl,a piers,1996,e,danville,illinois,23,united states
112113,0140235280,10,millroy magician,p theroux,1,p,coquitlam,british columbia,25,canada
188659,0553062247,9,lo alamo novel,j kanon,1997,b,orange,connecticut,61,united states
188659,0892966556,5,home fire,m maron,1998,w,orange,connecticut,61,united states
112231,0440218659,5,crocodil bird,r rendell,1994,e,croydon,pennsylvania,44,united states
174911,0440218659,5,crocodil bird,r rendell,1994,e,rochester,new hampshire,39,united states
174911,0451185439,9,murder teatim mysteri classic cozi tradit elleri queen mysteri magazin alfr hitchock mysteri magazin,c manson,1996,n,rochester,new hampshire,39,united states
177573,0440218659,6,crocodil bird,r rendell,1994,e,richmond,virginia,33,united states
177573,0871132109,8,game live,h patricia,1988,h,richmond,virginia,33,united states
253590,0425150070,5,blind justic sir john field mysteri paperback,a bruce,1995,b,frankfurt am main,hessen,100,germany
112367,055214276X,6,immedi action,a mcnab,1996,l,singapore,north,44,singapore
112457,055214276X,3,immedi action,a mcnab,1996,l,belper,england,41,united kingdom
112412,0394722744,9,son revolut,h liang,1984,n,oakland,california,30,united states
112412,1878067745,10,solo adventur,f susan,1996,e,oakland,california,30,united states
251362,0394722744,9,son revolut,h liang,1984,n,minneapolis,minnesota,25,united states
188635,1878067745,9,solo adventur,f susan,1996,e,orillia,ontario,29,canada
224711,1878067745,9,solo adventur,f susan,1996,e,ypsilanti,michigan,27,united states
133240,0471253111,9,secret lie digit secur network world,b schneier,2000,w,palma,illes balears,34,spain
181233,0590423592,5,spooki rhyme riddl,hall,1990,n,manchester,new hampshire,28,united states
113212,0312967071,8,wick game jane lawless mysteri jane lawless mysteri,e hart,1999,r,alameda,california,52,united states
217934,0312967071,6,wick game jane lawless mysteri jane lawless mysteri,e hart,1999,r,bennington,vermont,46,united states
183883,0679735720,6,time arrow natur offens,a martin,1992,sa,washington,dc,35,united states
183883,0140282696,7,junki essenti penguin,b william,1999,p,washington,dc,35,united states
113030,1550548182,10,citi glass dougla coupland vancouv,c douglas,2003,n,vancouver,british columbia,25,canada
122440,1550548182,8,citi glass dougla coupland vancouv,c douglas,2003,n,vancouver,british columbia,29,canada
194543,1550548182,8,citi glass dougla coupland vancouv,c douglas,2003,n,vancouver,british columbia,65,canada
194543,0525444432,7,winni pooh,milne,1988,n,vancouver,british columbia,65,canada
113203,0140707050,8,macbeth new penguin shakespear,s william,1981,p,sackville,new brunswick,23,canada
197759,031230997X,6,gramerci park,c paula,2003,r,crofton,maryland,36,united states
243254,0486298574,9,yellow wallpap dover thrift edit,c perkins,1997,e,madison,wisconsin,27,united states
271284,0486298574,9,yellow wallpap dover thrift edit,c perkins,1997,e,alexandria,virginia,50,united states
113270,0684839334,9,live tell novel,a nelson,2000,b,evanston,illinois,25,united states
117553,0684839334,2,live tell novel,a nelson,2000,b,gaithersburg,maryland,42,united states
235935,1401300596,9,breath live memoir,l rothenberg,2003,p,bridgeton,new jersey,43,united states
235935,0061041742,5,within reach,b delinsky,1992,r,bridgeton,new jersey,43,united states
235935,0571191967,9,hot poppi arti cohen thriller,n reggie,1997,b,bridgeton,new jersey,43,united states
251325,1401300596,9,breath live memoir,l rothenberg,2003,p,nottingham,england,26,united kingdom
113661,0452283396,10,grace,j wood,2002,l,brownsville,california,39,united states
193549,0452283396,9,grace,j wood,2002,l,weatherford,texas,76,united states
144943,0312278594,6,rez,f ian,2001,p,santa fe,new mexico,33,united states
177050,0446675644,9,last day roy roger,c pat,2000,w,warner robins,georgia,39,united states
114043,2226052577,8,le fourmi roman,b werber,1991,e,sete,herault,58,france
264938,0451403576,8,innoc victim onyx true crime je three hundr fifti seven,s whisnant,1993,n,lexington,kentucky,36,united states
114298,1573441333,8,sweet life erot fantasi coupl,b violet,2001,e,atlanta,georgia,28,united states
177374,0373076975,7,heart devin mackad heartbreak mackad brother silhouett intim moment six hundr nineti seven,n roberts,1996,e,kingston,washington,24,united states
177374,0515121398,9,ask,k lynn,1997,e,kingston,washington,24,united states
172658,0373790708,10,thrill rememb harlequin blaze sixti six,l wilde,2002,n,vidalia,georgia,26,united states
123430,0553582410,5,wish command,d kauffman,2001,b,manning,south carolina,32,united states
114379,0140183884,6,man thursday twenti centuri classic,c k,1990,p,columbus,georgia,31,united states
114655,0449217426,5,rainbow mist,p whitney,1990,v,windsor,ontario,23,canada
170518,0449217426,5,rainbow mist,p whitney,1990,v,gaithersburg,maryland,61,united states
114695,034530358X,7,tender warrior,f michaels,1991,v,palmerston,ontario,24,canada
201778,0140371516,8,princ pond otherwis known de fawg pin,d napoli,1994,p,denver,colorado,14,united states
114700,0671888021,5,lame deer seeker vision,e richard,1994,p,rensselaer,new york,28,united states
142026,0671888021,9,lame deer seeker vision,e richard,1994,p,milwaukee,wisconsin,32,united states
117593,1572972327,6,thief herm novel xena warrior princess three,e ru,1997,b,fredericton,new brunswick,31,canada
114802,0849954037,6,secret wisdom mother heart,a joe,1999,n,pueblo,colorado,33,united states
142686,185793699X,7,grey area,h sean,1996,e,perth,western australia,26,australia
114847,1582340269,7,ventriloquist tale,m pauline,1999,b,new york,new york,44,united states
184152,1582340269,7,ventriloquist tale,m pauline,1999,b,washington,dc,49,united states
261888,0586064540,5,bourn supremaci,l robert,1,n,gateshead,england,50,united kingdom
124414,0140247300,10,open secret,a munro,1994,p,vancouver,british columbia,49,canada
114893,0413486109,10,hundr one us dead cat,b simon,1981,h,harrogate,england,32,united kingdom
230241,0312273207,2,america novel,s sontag,2001,sa,seattle,washington,48,united states
230878,0312273207,8,america novel,s sontag,2001,sa,clinton townshipbergenfield,michigannew jersey,31,united states
167678,0446612979,8,slow dollar deborah knott mysteri paperback,m maron,2003,w,belton,tx,35,united states
251327,0380803291,9,rogu texa,h lorraine,1999,n,kearney,nebraska,37,united states
200248,0515121398,10,ask,k lynn,1997,e,jasper,indiana,21,united states
174004,0385489498,8,mari antoinett journey,a fraser,2002,b,,na,51,hong kong
191165,0913990604,7,new farm vegetarian cookbook,h louise,1988,p,glendora,california,36,united states
182829,0425153401,7,bone deep,d wiltse,1996,b,jersey village,texas,24,united states
115162,0688032745,9,four argument elimin televis,j mander,1978,w,toronto,ontario,29,canada
115226,0684807548,10,comanch moon novel lonesom dove larri mcmurtri,l mcmurtry,1997,n,lithia,florida,35,united states
115286,0965307816,10,home storag checklist,a leclaire,1996,n,walnut creek,california,30,united states
206819,0802134637,8,nip bud shoot kid,k oe,1996,e,bronx,new york,25,united states
232281,0062500821,10,goddess everywoman new psycholog woman,b shinoda,1984,p,asheville,north carolina,26,united states
199030,068812707X,3,mr de winter,h susan,1993,p,odenton,maryland,59,united states
139747,0440142148,8,joanna husband david wife,e hailey,1987,e,charlotte,north carolina,43,united states
115693,0802132073,5,neon bibl,j toole,1990,e,portsmouth,ohio,30,united states
115754,0785270221,9,ten command date,b young,1999,n,vancouver,washington,29,united states
143964,0785270221,8,ten command date,b young,1999,n,chardon,ohio,26,united states
145947,0385294182,9,secret,d steel,1985,b,san antonio,texas,41,united states
210625,0670910619,9,matthew flinder cat,b courtenay,1,p,melbourne,victoria,38,australia
115791,0441067972,9,blood music,b greg,1991,e,los altos,california,43,united states
166630,3442437474,5,der renner,s tom,1999,n,bern,na,33,switzerland
177688,3442437474,1,der renner,s tom,1999,n,mnchen,bayern,25,germany
116036,8420646326,7,animal en gener,d gerald,1995,n,madrid,madrid,20,spain
255384,8420646326,7,animal en gener,d gerald,1995,n,madrid,madrid,21,spain
116123,0618153985,10,fellowship ring lord ring part one,j tolkien,2001,p,cornelius,oregon,21,united states
116123,0618154000,10,return king lord ring part three,j tolkien,2001,p,cornelius,oregon,21,united states
143968,0060197250,9,model patient life incur wise as,d karen,2000,e,wesley chapel,florida,39,united states
143968,0140252622,10,barrytown trilog commit snapper van,d roddy,1995,p,wesley chapel,florida,39,united states
246188,1556616074,7,dreamer legaci ancient river one,a hunt,1996,e,greenville,ohio,40,united states
243876,3720519554,6,nimm zuerst ein klein boot von den gezeiten de leben,b richard,1997,e,bonnbeuel,nordrheinwestfalen,31,germany
177262,0452281369,10,clara earli year stori pug rule life,k margo,1999,l,great valley,new york,25,united states
116705,0312282354,6,mr mee novel,a crumey,2002,p,memphis,tennessee,37,united states
116743,0812540018,5,dead simpl,j land,1999,r,midlothian,virginia,15,united states
229177,0812540018,7,dead simpl,j land,1999,r,warsaw,indiana,32,united states
267540,0812540018,5,dead simpl,j land,1999,r,leesville,south carolina,57,united states
167039,031242051X,7,strong motion novel,f jonathan,2001,sa,pittsburgh,pennsylvania,23,united states
231330,0380701774,7,softwar,r rucker,1987,e,new york,new york,36,united states
236097,0060923989,9,prime miss jean brodi,m spark,1994,p,san francisco,california,25,united states
117700,073820756X,9,weblog handbook practic advic creat maintain blog,b rebecca,2002,p,toronto,ontario,39,canada
254498,8877827033,5,harri potter e la camera dei segreti,j rowling,2002,b,cuneo,piemonte,36,italy
229498,1570627193,7,confess pagan nun,h kate,2001,b,toronto,ontario,32,canada
269557,0689851863,10,school stori,a clements,2002,n,ypsilanti,michigan,40,united states
118184,0962687499,10,resurfac techniqu explor conscious,h palmer,1997,ta,monroe,georgia,37,united states
118275,0373195826,5,pursuit princess royal wed miss heir silhouett romanc one thousand five hundr eighti two,c donna,2002,e,legionowo,woj mazowieckie,24,poland
118275,037319594X,5,princ last royal wed miss heir silhouett romanc one thousand five hundr nineti four,c linz,2002,e,legionowo,woj mazowieckie,24,poland
118275,0380799383,8,seventh heaven,a catherine,2000,n,legionowo,woj mazowieckie,24,poland
118434,0671041630,7,kiss dark,a belinda,2000,n,darwin,northern territory,23,australia
163600,0671041630,10,kiss dark,a belinda,2000,n,burbank,california,17,united states
219013,0451519124,8,adventur huckleberri finn,m twain,1959,n,norman,oklahoma,19,united states
248815,0451410807,7,daredevil novel,c greg,2003,n,chula vista,california,14,united states
118628,0553574280,6,keeper,g rucka,1997,b,toronto,ontario,34,canada
271466,0553574280,7,keeper,g rucka,1997,b,boulder,colorado,32,united states
118856,0671799657,10,tribe tiger cat cultur,e thomas,1994,n,hamilton,ontario,23,canada
118856,0812565339,10,jenni,d preston,1997,r,hamilton,ontario,23,canada
230458,0812565339,7,jenni,d preston,1997,r,chestertown,maryland,20,united states
254625,0812565339,9,jenni,d preston,1997,r,clifton park,new york,43,united states
119002,1568580533,7,steal book twenti fifth anniversari facsimil edit,a hoffman,1995,w,aachen,nordrheinwestfalen,27,germany
230052,1568580533,10,steal book twenti fifth anniversari facsimil edit,a hoffman,1995,w,grand rapids,michigan,29,united states
119179,0812524810,8,legaci eon,b greg,1996,r,coburg,oregon,24,united states
119364,0590509624,7,wizard need comput adventur bailey school kid paperback,d dadey,1997,l,bothell,washington,16,united states
209631,0375706437,8,wild parti lost classic joseph moncur march,a spiegelman,1999,e,halifax,nova scotia,23,canada
209631,0440187044,9,perfect day,i levin,1991,b,halifax,nova scotia,23,canada
